YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_NM,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_NM,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_TIME_BLK,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_TIME_BLK,CANCELLED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,DISTANCE
2023,1,9,1,1/9/2023 0:00,DL,19790,DL,N506DA,417,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,13204,1320402,31454,MCO,"Orlando, FL",FL,Florida,2315,2344,29,29,1,2300-2359,16,2400,736,40,732,816,44,44,1,0700-0759,0,317,332,276,1,2554
2023,1,3,2,1/3/2023 0:00,UA,19977,UA,N13716,1066,12266,1226603,31453,IAH,"Houston, TX",TX,Texas,11503,1150305,31503,EGE,"Eagle, CO",CO,Colorado,1015,1122,67,67,1,1000-1059,27,1149,1310,6,1216,1316,60,60,1,1200-1259,0,181,174,141,1,934
2023,1,10,2,1/10/2023 0:00,AA,19805,AA,N540UW,2061,14307,1430706,30721,PVD,"Providence, RI",RI,Rhode Island,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,1713,1705,-8,0,0,1700-1759,12,1717,1902,8,1933,1910,-23,0,0,1900-1959,0,140,125,105,1,683
2023,1,6,5,1/6/2023 0:00,WN,19393,WN,N8822Q,5420,11259,1125904,30194,DAL,"Dallas, TX",TX,Texas,13158,1315805,33158,MAF,"Midland/Odessa, TX",TX,Texas,2215,2230,15,15,1,2200-2259,10,2240,2335,4,2330,2339,9,9,0,2300-2359,0,75,69,55,1,319
2023,1,10,2,1/10/2023 0:00,AA,19805,AA,N826NN,579,12953,1295304,31703,LGA,"New York, NY",NY,New York,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,1335,1345,10,10,0,1300-1359,18,1403,1457,13,1524,1510,-14,0,0,1500-1559,0,169,145,114,1,733
2023,1,2,1,1/2/2023 0:00,AS,19930,AS,N495AS,797,10299,1029906,30299,ANC,"Anchorage, AK",AK,Alaska,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,1920,1909,-11,0,0,1900-1959,27,1936,2344,9,2344,2353,9,9,0,2300-2359,0,204,224,188,1,1448
2023,1,8,7,1/8/2023 0:00,OO,20304,OO,N976SW,5034,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,12559,1255905,32559,JST,"Johnstown, PA",PA,Pennsylvania,2005,2031,26,26,1,2000-2059,17,2048,228,5,2250,233,,,,2200-2259,0,105,,,1,487
2023,1,3,2,1/3/2023 0:00,F9,20436,F9,N386FR,2987,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,730,733,3,3,0,0700-0759,20,753,1042,7,1103,1049,-14,0,0,1100-1159,0,333,316,289,1,1999
2023,1,4,3,1/4/2023 0:00,B6,20409,B6,N193JB,232,12953,1295304,31703,LGA,"New York, NY",NY,New York,10721,1072102,30721,BOS,"Boston, MA",MA,Massachusetts,610,600,-10,0,0,0600-0659,14,614,645,18,723,703,-20,0,0,0700-0759,0,73,63,31,1,184
2023,1,5,4,1/5/2023 0:00,HA,19690,HA,N382HA,33,12892,1289208,32575,LAX,"Los Angeles, CA",CA,California,13830,1383002,33830,OGG,"Kahului, HI",HI,Hawaii,815,812,-3,0,0,0800-0859,25,837,1222,7,1210,1229,19,19,1,1200-1259,0,355,377,345,1,2486
2023,1,3,2,1/3/2023 0:00,DL,19790,DL,N357DN,2690,14771,1477104,32457,SFO,"San Francisco, CA",CA,California,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,45,211,86,86,1,0001-0559,28,239,752,8,628,800,92,92,1,0600-0659,0,223,229,193,1,1589
2023,1,2,1,1/2/2023 0:00,DL,19790,DL,N370NW,1187,15376,1537604,30436,TUS,"Tucson, AZ",AZ,Arizona,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,1511,1518,7,7,0,1500-1559,15,1533,1908,10,1915,1918,3,3,0,1900-1959,0,184,180,155,1,1298
2023,1,9,1,1/9/2023 0:00,OO,20304,OO,N262SY,3913,12156,1215605,32156,HLN,"Helena, MT",MT,Montana,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,Utah,600,555,-5,0,0,0600-0659,18,613,711,5,737,716,-21,0,0,0700-0759,0,97,81,58,1,402
2023,1,1,7,1/1/2023 0:00,UA,19977,UA,N67134,2416,12889,1288904,32211,LAS,"Las Vegas, NV",NV,Nevada,14771,1477104,32457,SFO,"San Francisco, CA",CA,California,2004,1954,-10,0,0,2000-2059,18,2012,2123,10,2147,2133,-14,0,0,2100-2159,0,103,99,71,1,414
2023,1,8,7,1/8/2023 0:00,DL,19790,DL,N901DN,971,14635,1463502,31714,RSW,"Fort Myers, FL",FL,Florida,11433,1143302,31295,DTW,"Detroit, MI",MI,Michigan,1923,1915,-8,0,0,1900-1959,11,1926,2147,6,2220,2153,-27,0,0,2200-2259,0,177,158,141,1,1084
2023,1,5,4,1/5/2023 0:00,OO,20304,OO,N726SK,4900,11413,1141307,30285,DRO,"Durango, CO",CO,Colorado,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,1525,1517,-8,0,0,1500-1559,28,1545,1652,4,1653,1656,3,3,0,1600-1659,0,88,99,67,1,351
2023,1,3,2,1/3/2023 0:00,WN,19393,WN,N7843A,1014,10423,1042302,30423,AUS,"Austin, TX",TX,Texas,14679,1467903,33570,SAN,"San Diego, CA",CA,California,555,602,7,7,0,0001-0559,13,615,713,4,705,717,12,12,0,0700-0759,0,190,195,178,1,1164
2023,1,3,2,1/3/2023 0:00,WN,19393,WN,N7732A,1496,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,14730,1473004,33044,SDF,"Louisville, KY",KY,Kentucky,2025,2129,64,64,1,2000-2059,8,2137,2314,5,2215,2319,64,64,1,2200-2259,0,110,110,97,1,495
2023,1,8,7,1/8/2023 0:00,WN,19393,WN,N8610A,2013,11259,1125904,30194,DAL,"Dallas, TX",TX,Texas,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,1005,1005,0,0,0,1000-1059,13,1018,1334,3,1350,1337,-13,0,0,1300-1359,0,165,152,136,1,1209
2023,1,5,4,1/5/2023 0:00,WN,19393,WN,N8794Q,844,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,1925,1922,-3,0,0,1900-1959,18,1940,2038,6,2100,2044,-16,0,0,2100-2159,0,215,202,178,1,1199
2023,1,8,7,1/8/2023 0:00,WN,19393,WN,N8573Z,2309,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,10693,1069302,30693,BNA,"Nashville, TN",TN,Tennessee,2010,2025,15,15,1,2000-2059,7,2032,16,5,20,21,1,1,0,0001-0559,0,190,176,164,1,1449
2023,1,9,1,1/9/2023 0:00,AA,19805,AA,N908AA,1917,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,13204,1320402,31454,MCO,"Orlando, FL",FL,Florida,1744,1812,28,28,1,1700-1759,10,1822,2118,6,2111,2124,13,13,0,2100-2159,0,147,132,116,1,985
2023,1,1,7,1/1/2023 0:00,AA,19805,AA,N858NN,2356,10529,1052907,30529,BDL,"Hartford, CT",CT,Connecticut,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,1607,1604,-3,0,0,1600-1659,12,1616,1751,6,1819,1757,-22,0,0,1800-1859,0,132,113,95,1,644
2023,1,8,7,1/8/2023 0:00,AA,19805,AA,N923AN,2931,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,11995,1199502,31995,GSO,"Greensboro/High Point, NC",NC,North Carolina,1940,1940,0,0,0,1900-1959,18,1958,2254,14,2259,2308,9,9,0,2200-2259,0,139,148,116,1,999
2023,1,6,5,1/6/2023 0:00,OO,20304,OO,N730SK,3188,14588,1458805,34588,ROW,"Roswell, NM",NM,New Mexico,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,1350,1343,-7,0,0,1300-1359,19,1402,1605,9,1622,1614,-8,0,0,1600-1659,0,92,91,63,1,435
2023,1,7,6,1/7/2023 0:00,UA,19977,UA,N37548,594,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,1920,1920,0,0,0,1900-1959,17,1937,2057,5,2123,2102,-21,0,0,2100-2159,0,123,102,80,1,602
2023,1,4,3,1/4/2023 0:00,DL,19790,DL,N697DL,715,14771,1477104,32457,SFO,"San Francisco, CA",CA,California,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,1207,1303,56,56,1,1200-1259,50,1353,2048,5,1944,2053,69,69,1,1900-1959,0,277,290,235,1,2139
2023,1,5,4,1/5/2023 0:00,UA,19977,UA,N18220,899,12266,1226603,31453,IAH,"Houston, TX",TX,Texas,11042,1104205,30647,CLE,"Cleveland, OH",OH,Ohio,1000,953,-7,0,0,1000-1059,20,1013,1323,4,1348,1327,-21,0,0,1300-1359,0,168,154,130,1,1091
2023,1,6,5,1/6/2023 0:00,B6,20409,B6,N991JT,1333,10721,1072102,30721,BOS,"Boston, MA",MA,Massachusetts,14771,1477104,32457,SFO,"San Francisco, CA",CA,California,715,710,-5,0,0,0700-0759,30,740,1036,3,1109,1039,-30,0,0,1100-1159,0,414,389,356,1,2704
2023,1,5,4,1/5/2023 0:00,OH,20397,OH,N560NN,5508,15096,1509602,35096,SYR,"Syracuse, NY",NY,New York,11278,1127805,30852,DCA,"Washington, DC",VA,Virginia,605,559,-6,0,0,0600-0659,12,611,719,3,745,722,-23,0,0,0700-0759,0,100,83,68,1,298
2023,1,5,4,1/5/2023 0:00,DL,19790,DL,N397DN,1507,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,10792,1079206,30792,BUF,"Buffalo, NY",NY,New York,1514,1513,-1,0,0,1500-1559,12,1525,1657,53,1712,1750,38,38,1,1700-1759,0,118,157,92,1,712
2023,1,6,5,1/6/2023 0:00,WN,19393,WN,N437WN,311,10693,1069302,30693,BNA,"Nashville, TN",TN,Tennessee,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,Pennsylvania,1850,1900,10,10,0,1800-1859,10,1910,2113,2,2115,2115,0,0,0,2100-2159,0,85,75,63,1,462
2023,1,9,1,1/9/2023 0:00,OO,20304,OO,N738EV,3016,14262,1426204,34262,PSP,"Palm Springs, CA",CA,California,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,957,953,-4,0,0,0900-0959,10,1003,1145,12,1206,1157,-9,0,0,1200-1259,0,69,64,42,1,261
2023,1,1,7,1/1/2023 0:00,B6,20409,B6,N597JB,1753,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,Florida,14843,1484306,34819,SJU,"San Juan, PR",PR,Puerto Rico,2359,229,150,150,1,2300-2359,14,243,543,9,329,552,143,143,1,0001-0559,0,150,143,120,1,1046
2023,1,10,2,1/10/2023 0:00,DL,19790,DL,N964AT,2857,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,11433,1143302,31295,DTW,"Detroit, MI",MI,Michigan,1727,1722,-5,0,0,1700-1759,10,1732,1900,4,1915,1904,-11,0,0,1900-1959,0,108,102,88,1,500
2023,1,2,1,1/2/2023 0:00,YX,20452,YX,N407YX,4716,12339,1233904,32337,IND,"Indianapolis, IN",IN,Indiana,10721,1072102,30721,BOS,"Boston, MA",MA,Massachusetts,918,918,0,0,0,0900-0959,15,933,1115,4,1134,1119,-15,0,0,1100-1159,0,136,121,102,1,818
2023,1,10,2,1/10/2023 0:00,AA,19805,AA,N405AN,425,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,12889,1288904,32211,LAS,"Las Vegas, NV",NV,Nevada,2119,2120,1,1,0,2100-2159,11,2131,2117,6,2129,2123,-6,0,0,2100-2159,0,70,63,46,1,255
2023,1,3,2,1/3/2023 0:00,9E,20363,9E,N305PQ,5316,10792,1079206,30792,BUF,"Buffalo, NY",NY,New York,11433,1143302,31295,DTW,"Detroit, MI",MI,Michigan,1206,1202,-4,0,0,1200-1259,15,1217,1304,11,1329,1315,-14,0,0,1300-1359,0,83,73,47,1,241
2023,1,1,7,1/1/2023 0:00,B6,20409,B6,N216JB,1815,15096,1509602,35096,SYR,"Syracuse, NY",NY,New York,12478,1247805,31703,JFK,"New York, NY",NY,New York,1525,42,557,557,1,1500-1559,13,55,134,4,1635,138,543,543,1,1600-1659,0,70,56,39,1,209
2023,1,4,3,1/4/2023 0:00,WN,19393,WN,N8510E,139,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,12892,1289208,32575,LAX,"Los Angeles, CA",CA,California,830,837,7,7,0,0800-0859,18,855,958,6,1005,1004,-1,0,0,1000-1059,0,155,147,123,1,862
2023,1,2,1,1/2/2023 0:00,DL,19790,DL,N137DU,2886,10693,1069302,30693,BNA,"Nashville, TN",TN,Tennessee,11433,1143302,31295,DTW,"Detroit, MI",MI,Michigan,1751,1744,-7,0,0,1700-1759,14,1758,2002,11,2028,2013,-15,0,0,2000-2059,0,97,89,64,1,456
2023,1,4,3,1/4/2023 0:00,AA,19805,AA,N903NN,2787,10693,1069302,30693,BNA,"Nashville, TN",TN,Tennessee,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,525,522,-3,0,0,0001-0559,37,559,747,4,742,751,9,9,0,0700-0759,0,137,149,108,1,631
2023,1,6,5,1/6/2023 0:00,UA,19977,UA,N841UA,2204,14986,1498603,34986,SRQ,"Sarasota/Bradenton, FL",FL,Florida,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,1512,1502,-10,0,0,1500-1559,14,1516,1650,5,1710,1655,-15,0,0,1700-1759,0,178,173,154,1,1050
2023,1,9,1,1/9/2023 0:00,AS,19930,AS,N264AK,313,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,11433,1143302,31295,DTW,"Detroit, MI",MI,Michigan,735,726,-9,0,0,0700-0759,26,752,1432,9,1450,1441,-9,0,0,1400-1459,0,255,255,220,1,1927
2023,1,1,7,1/1/2023 0:00,WN,19393,WN,N8317M,2933,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,North Carolina,13204,1320402,31454,MCO,"Orlando, FL",FL,Florida,1525,1520,-5,0,0,1500-1559,11,1531,1658,5,1710,1703,-7,0,0,1700-1759,0,105,103,87,1,534
2023,1,5,4,1/5/2023 0:00,AA,19805,AA,N178US,1320,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,800,803,3,3,0,0800-0859,16,819,1040,14,1056,1054,-2,0,0,1000-1059,0,116,111,81,1,641
2023,1,3,2,1/3/2023 0:00,YX,20452,YX,N749YX,3431,11618,1161802,31703,EWR,"Newark, NJ",NJ,New Jersey,13230,1323002,32070,MDT,"Harrisburg, PA",PA,Pennsylvania,1825,1846,21,21,1,1800-1859,30,1916,1954,5,1930,1959,29,29,1,1900-1959,0,65,73,38,1,141
2023,1,1,7,1/1/2023 0:00,B6,20409,B6,N536JB,2933,13204,1320402,31454,MCO,"Orlando, FL",FL,Florida,14843,1484306,34819,SJU,"San Juan, PR",PR,Puerto Rico,1714,1844,90,90,1,1700-1759,12,1856,2218,5,2100,2223,83,83,1,2100-2159,0,166,159,142,1,1189
2023,1,9,1,1/9/2023 0:00,OO,20304,OO,N964SW,5030,15048,1504805,35048,SUX,"Sioux City, IA",IA,Iowa,12899,1289902,32899,LBF,"North Platte, NE",NE,Nebraska,815,810,-5,0,0,0800-0859,17,827,913,6,935,919,-16,0,0,0900-0959,0,80,69,46,1,239
2023,1,3,2,1/3/2023 0:00,AA,19805,AA,N845NN,1791,12953,1295304,31703,LGA,"New York, NY",NY,New York,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,1730,1726,-4,0,0,1700-1759,18,1744,1855,22,1930,1917,-13,0,0,1900-1959,0,180,171,131,1,733
2023,1,1,7,1/1/2023 0:00,B6,20409,B6,N563JB,2319,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,Florida,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,Utah,1945,2057,72,72,1,1900-1959,16,2113,2347,15,2307,2,55,55,1,2300-2359,0,322,305,274,1,2084
2023,1,7,6,1/7/2023 0:00,UA,19977,UA,N13718,1818,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,12266,1226603,31453,IAH,"Houston, TX",TX,Texas,1715,1708,-7,0,0,1700-1759,12,1720,1804,9,1831,1813,-18,0,0,1800-1859,0,76,65,44,1,224
2023,1,7,6,1/7/2023 0:00,B6,20409,B6,N775JB,2168,14027,1402702,34027,PBI,"West Palm Beach/Palm Beach, FL",FL,Florida,12197,1219702,31703,HPN,"White Plains, NY",NY,New York,1811,1806,-5,0,0,1800-1859,13,1819,2045,4,2059,2049,-10,0,0,2000-2059,0,168,163,146,1,1056
2023,1,4,3,1/4/2023 0:00,9E,20363,9E,N147PQ,4774,11433,1143302,31295,DTW,"Detroit, MI",MI,Michigan,15412,1541206,35412,TYS,"Knoxville, TN",TN,Tennessee,2118,2112,-6,0,0,2100-2159,19,2131,2245,3,2300,2248,-12,0,0,2300-2359,0,102,96,74,1,443
2023,1,2,1,1/2/2023 0:00,B6,20409,B6,N267JB,1410,12451,1245102,31136,JAX,"Jacksonville, FL",FL,Florida,10721,1072102,30721,BOS,"Boston, MA",MA,Massachusetts,1345,1340,-5,0,0,1300-1359,12,1352,1603,7,1616,1610,-6,0,0,1600-1659,0,151,150,131,1,1010
2023,1,3,2,1/3/2023 0:00,DL,19790,DL,N669DN,778,14908,1490803,32575,SNA,"Santa Ana, CA",CA,California,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,1328,1431,63,63,1,1300-1359,14,1445,2121,6,2037,2127,50,50,1,2000-2059,0,249,236,216,1,1919
2023,1,8,7,1/8/2023 0:00,AA,19805,AA,N653AW,2513,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,11066,1106606,31066,CMH,"Columbus, OH",OH,Ohio,2032,2023,-9,0,0,2000-2059,23,2046,2141,10,2159,2151,-8,0,0,2100-2159,0,87,88,55,1,347
2023,1,4,3,1/4/2023 0:00,NK,20416,NK,N950NK,141,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,12892,1289208,32575,LAX,"Los Angeles, CA",CA,California,1905,2155,170,170,1,1900-1959,12,2207,30,10,2203,40,157,157,1,2200-2259,0,358,345,323,1,2329
2023,1,3,2,1/3/2023 0:00,WN,19393,WN,N558WN,2254,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,10693,1069302,30693,BNA,"Nashville, TN",TN,Tennessee,1615,1702,47,47,1,1600-1659,12,1714,2014,4,1940,2018,38,38,1,1900-1959,0,145,136,120,1,1014
2023,1,7,6,1/7/2023 0:00,WN,19393,WN,N8305E,1973,13204,1320402,31454,MCO,"Orlando, FL",FL,Florida,11259,1125904,30194,DAL,"Dallas, TX",TX,Texas,1835,1833,-2,0,0,1800-1859,14,1847,2005,5,2025,2010,-15,0,0,2000-2059,0,170,157,138,1,973
2023,1,7,6,1/7/2023 0:00,YX,20452,YX,N638RW,3450,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,Pennsylvania,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,850,841,-9,0,0,0800-0859,10,851,904,15,937,919,-18,0,0,0900-0959,0,107,98,73,1,413
2023,1,4,3,1/4/2023 0:00,AA,19805,AA,N656AW,303,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,11884,1188402,31884,GEG,"Spokane, WA",WA,Washington,1905,1902,-3,0,0,1900-1959,25,1927,2102,4,2059,2106,7,7,0,2000-2059,0,234,244,215,1,1477
2023,1,7,6,1/7/2023 0:00,OO,20304,OO,N753SK,4946,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,10155,1015502,30155,ACT,"Waco, TX",TX,Texas,2242,2236,-6,0,0,2200-2259,20,2256,2321,5,2331,2326,-5,0,0,2300-2359,0,49,50,25,1,89
2023,1,7,6,1/7/2023 0:00,9E,20363,9E,N301PQ,5146,11433,1143302,31295,DTW,"Detroit, MI",MI,Michigan,12478,1247805,31703,JFK,"New York, NY",NY,New York,1010,1012,2,2,0,1000-1059,76,1128,1243,8,1205,1251,46,46,1,1200-1259,0,115,159,75,1,509
2023,1,10,2,1/10/2023 0:00,F9,20436,F9,N326FR,799,15356,1535602,35356,TTN,"Trenton, NJ",NJ,New Jersey,13204,1320402,31454,MCO,"Orlando, FL",FL,Florida,1118,1103,-15,0,0,1100-1159,9,1112,1322,10,1408,1332,-36,0,0,1400-1459,0,170,149,130,1,896
2023,1,2,1,1/2/2023 0:00,G4,20368,G4,273NV,561,11986,1198603,31986,GRR,"Grand Rapids, MI",MI,Michigan,14761,1476107,34761,SFB,"Sanford, FL",FL,Florida,1030,1056,26,26,1,1000-1059,33,1129,1337,7,1307,1344,37,37,1,1300-1359,0,157,168,128,1,1001
2023,1,7,6,1/7/2023 0:00,WN,19393,WN,N8529Z,481,14843,1484306,34819,SJU,"San Juan, PR",PR,Puerto Rico,13204,1320402,31454,MCO,"Orlando, FL",FL,Florida,1135,1134,-1,0,0,1100-1159,12,1146,1327,5,1350,1332,-18,0,0,1300-1359,0,195,178,161,1,1189
2023,1,8,7,1/8/2023 0:00,NK,20416,NK,N650NK,492,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,Florida,11066,1106606,31066,CMH,"Columbus, OH",OH,Ohio,1158,1153,-5,0,0,1100-1159,14,1207,1419,7,1444,1426,-18,0,0,1400-1459,0,166,153,132,1,973
2023,1,1,7,1/1/2023 0:00,UA,19977,UA,N846UA,1857,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,615,606,-9,0,0,0600-0659,9,615,701,9,730,710,-20,0,0,0700-0759,0,135,124,106,1,622
2023,1,3,2,1/3/2023 0:00,AA,19805,AA,N944AN,751,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,11066,1106606,31066,CMH,"Columbus, OH",OH,Ohio,1718,1731,13,13,0,1700-1759,9,1740,2249,8,2259,2257,-2,0,0,2200-2259,0,221,206,189,1,1670
2023,1,2,1,1/2/2023 0:00,OO,20304,OO,N909EV,5077,12902,1290205,32902,LBL,"Liberal, KS",KS,Kansas,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,1155,,,,,1100-1159,,,,,1212,,,,,1200-1259,1,77,,,1,280
2023,1,2,1,1/2/2023 0:00,NK,20416,NK,N505NK,220,13204,1320402,31454,MCO,"Orlando, FL",FL,Florida,13577,1357702,31135,MYR,"Myrtle Beach, SC",SC,South Carolina,730,726,-4,0,0,0700-0759,19,745,851,4,853,855,2,2,0,0800-0859,0,83,89,66,1,388
2023,1,8,7,1/8/2023 0:00,YX,20452,YX,N101HQ,4604,11066,1106606,31066,CMH,"Columbus, OH",OH,Ohio,12953,1295304,31703,LGA,"New York, NY",NY,New York,1756,1740,-16,0,0,1700-1759,12,1752,1909,8,1942,1917,-25,0,0,1900-1959,0,106,97,77,1,479
2023,1,2,1,1/2/2023 0:00,B6,20409,B6,N592JB,2531,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,Utah,12892,1289208,32575,LAX,"Los Angeles, CA",CA,California,1459,1520,21,21,1,1400-1459,42,1602,1635,12,1606,1647,41,41,1,1600-1659,0,127,147,93,1,590
2023,1,2,1,1/2/2023 0:00,WN,19393,WN,N298WN,3259,15304,1530402,33195,TPA,"Tampa, FL",FL,Florida,11278,1127805,30852,DCA,"Washington, DC",VA,Virginia,945,944,-1,0,0,0900-0959,9,953,1147,3,1200,1150,-10,0,0,1200-1259,0,135,126,114,1,814
2023,1,3,2,1/3/2023 0:00,AA,19805,AA,N958NN,1812,11109,1110902,30189,COS,"Colorado Springs, CO",CO,Colorado,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,1036,1038,2,2,0,1000-1059,13,1051,1310,16,1325,1326,1,1,0,1300-1359,0,109,108,79,1,592
2023,1,4,3,1/4/2023 0:00,WN,19393,WN,N7879A,3279,11278,1127805,30852,DCA,"Washington, DC",VA,Virginia,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,1925,1917,-8,0,0,1900-1959,17,1934,2107,15,2120,2122,2,2,0,2100-2159,0,115,125,93,1,547
2023,1,9,1,1/9/2023 0:00,YX,20452,YX,N755YX,3582,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,Pennsylvania,12264,1226402,30852,IAD,"Washington, DC",VA,Virginia,2000,1953,-7,0,0,2000-2059,6,1959,2035,7,2110,2042,-28,0,0,2100-2159,0,70,49,36,1,182
2023,1,10,2,1/10/2023 0:00,DL,19790,DL,N326DN,880,11433,1143302,31295,DTW,"Detroit, MI",MI,Michigan,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,Pennsylvania,2250,2247,-3,0,0,2200-2259,29,2316,2353,6,2359,2359,0,0,0,2300-2359,0,69,72,37,1,201
2023,1,4,3,1/4/2023 0:00,DL,19790,DL,N337NB,725,11648,1164802,31648,FCA,"Kalispell, MT",MT,Montana,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,1508,1517,9,9,0,1500-1559,58,1615,1931,11,1851,1942,51,51,1,1800-1859,0,163,205,136,1,1026
2023,1,3,2,1/3/2023 0:00,DL,19790,DL,N3753,1289,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,14100,1410005,34100,PHL,"Philadelphia, PA",PA,Pennsylvania,1010,1006,-4,0,0,1000-1059,16,1022,1151,3,1206,1154,-12,0,0,1200-1259,0,116,108,89,1,666
2023,1,8,7,1/8/2023 0:00,OO,20304,OO,N602UX,5253,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,12953,1295304,31703,LGA,"New York, NY",NY,New York,935,934,-1,0,0,0900-0959,26,1000,1238,4,1300,1242,-18,0,0,1300-1359,0,145,128,98,1,733
2023,1,6,5,1/6/2023 0:00,F9,20436,F9,N334FR,2128,14679,1467903,33570,SAN,"San Diego, CA",CA,California,12889,1288904,32211,LAS,"Las Vegas, NV",NV,Nevada,1639,1708,29,29,1,1600-1659,16,1724,1813,10,1759,1823,24,24,1,1700-1759,0,80,75,49,1,258
2023,1,8,7,1/8/2023 0:00,OO,20304,OO,N750SK,3165,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,11695,1169502,31695,FLG,"Flagstaff, AZ",AZ,Arizona,1810,1801,-9,0,0,1800-1859,15,1816,1844,2,1902,1846,-16,0,0,1900-1959,0,52,45,28,1,119
